Severity	Code	Description	Project	File	Line	Suppression State
Warning	SA1122	Use string.Empty for empty strings	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Windows\RadioEditDialog.xaml.cs	115	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Windows\RadioEditDialog.xaml.cs	119	Active
Warning	SA1122	Use string.Empty for empty strings	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Windows\RadioEditDialog.xaml.cs	119	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Windows\RadioEditDialog.xaml.cs	126	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Windows\RadioEditDialog.xaml.cs	127	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Windows\RadioEditDialog.xaml.cs	128	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Windows\RadioEditDialog.xaml.cs	130	Active
Warning	SA1505	An opening brace should not be followed by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Windows\RadioEditDialog.xaml.cs	139	Active
Warning	SA1508	A closing brace should not be preceded by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Windows\RadioEditDialog.xaml.cs	141	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Windows\RadioEditDialog.xaml.cs	145	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Windows\RadioEditDialog.xaml.cs	168	Active
Warning	MSB3290	Failed to create the wrapper assembly for type library "{215d64d2-031c-33c7-96e3-61794cd1ee61}". Type library 'System_Windows_Forms' was exported from a CLR assembly and cannot be re-imported as a CLR assembly.	RLD	D:\Program Files (x86)\Microsoft Visual Studio\2019\Community\MSBuild\Current\Bin\Microsoft.Common.CurrentVersion.targets	2827	
Warning	MSB3290	Failed to create the wrapper assembly for type library "{d37e2a3e-8545-3a39-9f4f-31827c9124ab}". Type library 'System_Drawing' was exported from a CLR assembly and cannot be re-imported as a CLR assembly.	RLD	D:\Program Files (x86)\Microsoft Visual Studio\2019\Community\MSBuild\Current\Bin\Microsoft.Common.CurrentVersion.targets	2827	
Warning		SA1633 : CSharp.Documentation : The file has no header, the header Xml is invalid, or the header is not located at the top of the file.	RLD	D:\Repositories\University\RLD\RLD\RLD\AssemblyInfo.cs	1	
Warning		SA1005 : CSharp.Spacing : The comment must start with a single space. To ignore this error when commenting out a line of code, begin the comment with '////' rather than '//'.	RLD	D:\Repositories\University\RLD\RLD\RLD\AssemblyInfo.cs	4	
Warning		SA1005 : CSharp.Spacing : The comment must start with a single space. To ignore this error when commenting out a line of code, begin the comment with '////' rather than '//'.	RLD	D:\Repositories\University\RLD\RLD\RLD\AssemblyInfo.cs	5	
Warning		SA1005 : CSharp.Spacing : The comment must start with a single space. To ignore this error when commenting out a line of code, begin the comment with '////' rather than '//'.	RLD	D:\Repositories\University\RLD\RLD\RLD\AssemblyInfo.cs	7	
Warning		SA1005 : CSharp.Spacing : The comment must start with a single space. To ignore this error when commenting out a line of code, begin the comment with '////' rather than '//'.	RLD	D:\Repositories\University\RLD\RLD\RLD\AssemblyInfo.cs	8	
Warning		SA1600 : CSharp.Documentation : The class must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	11	
Warning		SA1600 : CSharp.Documentation : The constructor must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	13	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	18	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	19	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	20	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	21	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	22	
Warning		SA1600 : CSharp.Documentation : The method must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	24	
Warning		SA1600 : CSharp.Documentation : The method must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	29	
Warning		SA1633 : CSharp.Documentation : The file has no header, the header Xml is invalid, or the header is not located at the top of the file.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	1	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	19	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	20	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	21	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	22	
Warning		SA1508 : CSharp.Layout : A closing curly bracket must not be preceded by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	127	
Warning		SA1400 : CSharp.Maintainability : The class must have an access modifier.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	11	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	1	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	2	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	3	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	4	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	5	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	6	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\ApplicationContext.cs	7	
Warning		SA1600 : CSharp.Documentation : The class must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	10	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	12	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	13	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	14	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	15	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	16	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	17	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	18	
Warning		SA1633 : CSharp.Documentation : The file has no header, the header Xml is invalid, or the header is not located at the top of the file.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	1	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	13	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	14	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	15	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	16	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	17	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	18	
Warning		SA1505 : CSharp.Layout : An opening curly bracket must not be followed by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	8	
Warning		SA1300 : CSharp.Naming : property names begin with an upper-case letter: bookURL.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	18	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	1	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	2	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	3	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	4	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Book.cs	5	
Warning		SA1600 : CSharp.Documentation : The enum must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	9	
Warning		SA1602 : CSharp.Documentation : The enumeration sub-item must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	11	
Warning		SA1602 : CSharp.Documentation : The enumeration sub-item must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	12	
Warning		SA1602 : CSharp.Documentation : The enumeration sub-item must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	13	
Warning		SA1602 : CSharp.Documentation : The enumeration sub-item must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	14	
Warning		SA1600 : CSharp.Documentation : The class must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	17	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	19	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	20	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	21	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	22	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	23	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	24	
Warning		SA1633 : CSharp.Documentation : The file has no header, the header Xml is invalid, or the header is not located at the top of the file.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	1	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	20	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	21	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	22	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	23	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	24	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	1	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	2	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	3	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	4	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Card.cs	5	
Warning		SA1600 : CSharp.Documentation : The class must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Link.cs	9	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Link.cs	11	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Link.cs	12	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Link.cs	13	
Warning		SA1633 : CSharp.Documentation : The file has no header, the header Xml is invalid, or the header is not located at the top of the file.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Link.cs	1	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Link.cs	12	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Link.cs	13	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Link.cs	1	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Link.cs	2	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Link.cs	3	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Link.cs	4	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Link.cs	5	
Warning		SA1600 : CSharp.Documentation : The enum must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	10	
Warning		SA1602 : CSharp.Documentation : The enumeration sub-item must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	12	
Warning		SA1600 : CSharp.Documentation : The class must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	15	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	17	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	18	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	19	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	20	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	21	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	22	
Warning		SA1633 : CSharp.Documentation : The file has no header, the header Xml is invalid, or the header is not located at the top of the file.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	1	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	18	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	19	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	20	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	21	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	22	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	1	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	2	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	3	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	4	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	5	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	6	
Warning		SA1210 : CSharp.Ordering : Using directives must be sorted alphabetically by the namespaces.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	3	
Warning		SA1210 : CSharp.Ordering : Using directives must be sorted alphabetically by the namespaces.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	4	
Warning		SA1210 : CSharp.Ordering : Using directives must be sorted alphabetically by the namespaces.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Radio.cs	5	
Warning		SA1600 : CSharp.Documentation : The class must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Setting.cs	9	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Setting.cs	11	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Setting.cs	12	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Setting.cs	13	
Warning		SA1633 : CSharp.Documentation : The file has no header, the header Xml is invalid, or the header is not located at the top of the file.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Setting.cs	1	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Setting.cs	12	
Warning		SA1516 : CSharp.Layout : Adjacent elements must be separated by a blank line.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Setting.cs	13	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Setting.cs	1	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Setting.cs	2	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Setting.cs	3	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Setting.cs	4	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\DAL\Setting.cs	5	
Warning		SA1650 : CSharp.Documentation : The documentation text within the summary tag contains incorrectly spelled words: xaml	RLD	D:\Repositories\University\RLD\RLD\RLD\App.xaml.cs	14	
Warning		SA1633 : CSharp.Documentation : The file has no header, the header Xml is invalid, or the header is not located at the top of the file.	RLD	D:\Repositories\University\RLD\RLD\RLD\App.xaml.cs	1	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\App.xaml.cs	1	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\App.xaml.cs	2	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\App.xaml.cs	3	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\App.xaml.cs	4	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\App.xaml.cs	5	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\App.xaml.cs	6	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\App.xaml.cs	7	
Warning		SA1601 : CSharp.Documentation : The partial class element must have a documentation header containing either a summary tag or a content tag.	RLD	D:\Repositories\University\RLD\RLD\RLD\MainWindow.xaml.cs	19	
Warning		SA1600 : CSharp.Documentation : The constructor must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\MainWindow.xaml.cs	21	
Warning		SA1633 : CSharp.Documentation : The file has no header, the header Xml is invalid, or the header is not located at the top of the file.	RLD	D:\Repositories\University\RLD\RLD\RLD\MainWindow.xaml.cs	1	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\MainWindow.xaml.cs	1	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\MainWindow.xaml.cs	2	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\MainWindow.xaml.cs	3	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\MainWindow.xaml.cs	4	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\MainWindow.xaml.cs	5	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\MainWindow.xaml.cs	6	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\MainWindow.xaml.cs	7	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\MainWindow.xaml.cs	8	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\MainWindow.xaml.cs	9	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\MainWindow.xaml.cs	10	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\MainWindow.xaml.cs	11	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\MainWindow.xaml.cs	12	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\MainWindow.xaml.cs	13	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\MainWindow.xaml.cs	14	
Warning		SA1200 : CSharp.Ordering : All using directives must be placed inside of the namespace.	RLD	D:\Repositories\University\RLD\RLD\RLD\MainWindow.xaml.cs	15	
Warning		SA1126 : CSharp.Readability : The call to InitializeComponent must begin with the 'this.', 'base.', 'object.' or 'MainWindow.' or 'Window.' prefix to indicate the intended method call. 	RLD	D:\Repositories\University\RLD\RLD\RLD\MainWindow.xaml.cs	23	
Warning		SA1650 : CSharp.Documentation : The documentation text within the summary tag contains incorrectly spelled words: xaml	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\BooksPage.xaml.cs	26	
Warning		SA1600 : CSharp.Documentation : The field must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\BooksPage.xaml.cs	28	
Warning		SA1600 : CSharp.Documentation : The field must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\BooksPage.xaml.cs	29	
Warning		SA1600 : CSharp.Documentation : The field must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\BooksPage.xaml.cs	30	
Warning		SA1600 : CSharp.Documentation : The field must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\BooksPage.xaml.cs	31	
Warning		SA1600 : CSharp.Documentation : The field must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\BooksPage.xaml.cs	32	
Warning		SA1600 : CSharp.Documentation : The field must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\BooksPage.xaml.cs	33	
Warning		SA1600 : CSharp.Documentation : The field must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\BooksPage.xaml.cs	34	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\BooksPage.xaml.cs	36	
Warning		SA1600 : CSharp.Documentation : The property must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\BooksPage.xaml.cs	37	
Warning		SA1600 : CSharp.Documentation : The constructor must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\BooksPage.xaml.cs	40	
Warning		SA1600 : CSharp.Documentation : The method must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\BooksPage.xaml.cs	207	
Warning		SA1600 : CSharp.Documentation : The method must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\BooksPage.xaml.cs	221	
Warning		SA1600 : CSharp.Documentation : The method must have a documentation header.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\BooksPage.xaml.cs	227	
